# incremental data. DO NOT EDIT.
# format is <lastModified> <length> <SHA-1> <path>
# Encoding is UTF-8
1373820317000 6381 27a3463584c110420cf592b7a488f0d7f0f18de2 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_zwl.png
1373820317000 2722 4c377117389d200af9ddcb875d124d06bf1b909e /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_gnf.png
1373820316000 7942 58676d32786b00cc3b799d2bb6cc494e5ff4878e /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_sbd.png
1373820317000 1773 7481134bb13538ccf50f6115032c6e6af2c1fe9c /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_sll.png
1373820317000 4384 7582889791fe5d9237ec0d9246b90629ed6b0363 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_std.png
1373820317000 9797 2f2e18bfe505437e8d73f76512466d5dd98faaaf /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_gbp.png
1373820316000 4751 d4572299395ae08a8294efe3795b89e8a5f5a9bc /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_bob.png
1373820317000 8516 734ea568be726f93b1eba650ed7c4289b75d5e1e /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_kyd.png
1373820317000 6592 95f33a0c53e51fe5adfe432f3622091c199cb206 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_rsd.png
1373820316000 4886 1d9eaeee2c918aef1429ed95202351b2924f5eff /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_tnd.png
1373820316000 4519 c654d754bc83b094de96bc1f4c8b361cfc07823a /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_dzd.png
1373820316000 4932 3e40e664f7565660e59c093eb9d88b26317d84f4 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_mro.png
1373820317000 4216 73275561886e1cb06c541efaeadb3365177503c6 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_kpw.png
1373820316000 7897 6717ed410067676a23e5cbc21c0f89ad542ce1e2 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_shp.png
1373820317000 3365 8c1ec402054be61565fbe29378725abfacc44376 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_ils.png
1373820316000 339 097af31f0bba7d8c471c7d6e84e1bce54306184f /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/menu/main.xml
1373820316000 8498 31590cf5a402943ab866bfebe3778bddad3e71e0 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_nad.png
1373820316000 3888 c15a534556f9e3667b852889613af98a744e1ad3 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_mmk.png
1373820317000 4216 d415a3b97b4f7b046f0ee332e12935c1da402162 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_mwk.png
1373820317000 2729 53fd13b985a2c23cbd473558d99b1c8c7a8fb34c /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_jpy.png
1373820316000 556 e0d95ad2b48e6808514530f1c06a4634fa7d847c /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/ptr_progressbar_indeterminate_holo6.png
1373820317000 4324 aa0ed9455c374e080e9b067973c1c0ab1c480323 /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-xhdpi/flag_zmw.png
1373820317000 456 7e8178c146994f16f75e2e4962639b936ae566cd /home/arman/android-studio-projects/Currency/Currency/build/res/all/debug/drawable-hdpi/ptr_progressbar_indeterminate_holo2.png
